timestamp,frequency,wavelength,amplitude,channel1_intensity,channel2_intensity,channel3_intensity,channel4_intensity
2026-03-10T12:02:48.076801,66,734.1799175220419,40.0,0.16052929014,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,41.0,0.16331941394,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,42.0,0.16763199894,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,43.0,0.17155368174,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,44.0,0.17497526294,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,45.0,0.17752324894000002,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,46.0,0.18082455254,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,47.0,0.18304968814,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,48.0,0.18604554994,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,49.0,0.18854447534,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,50.0,0.18967761694000002,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,51.0,0.19110037434,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,52.0,0.19195497834,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,53.0,0.19400761054000001,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,54.0,0.19435578254,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,55.0,0.19462482454000002,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,56.0,0.19514866513999998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,57.0,0.19513125654,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,58.0,0.19510910014000002,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,59.0,0.19349801334,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,60.0,0.19336349234,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,61.0,0.19178247494,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,62.0,0.18959690434,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,63.0,0.18919334134000002,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,64.0,0.18629085294,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,65.0,0.18436008094,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,66.0,0.18218242333999998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,67.0,0.17895391934,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,68.0,0.17582353654000002,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,69.0,0.17242094653999998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,70.0,0.16866385414,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,71.0,0.16496215273999998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,72.0,0.16103097434,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,73.0,0.15761572354,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,74.0,0.15348988534,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,75.0,0.14891142353999998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,76.0,0.14409082394,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,77.0,0.13976716073999998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,78.0,0.13455249374,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,79.0,0.13038076014,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,80.0,0.12490179893999999,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,81.0,0.12026952873999998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,82.0,0.11514981774,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,83.0,0.11022160133999999,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,84.0,0.10505282973999998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,85.0,0.10006605713999998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,86.0,0.09496691993999999,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,87.0,0.08919201253999999,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,88.0,0.08405647554,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,89.0,0.07922321514,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,90.0,0.07426334673999999,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,91.0,0.07285097958,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,92.0,0.07436112197999999,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,93.0,0.07560666678,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,94.0,0.07713294318,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,95.0,0.07861081757999999,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,96.0,0.07943849178,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,97.0,0.08042665977266666,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,98.0,0.08189569998,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,99.0,0.083512937606,,,
2026-03-10T12:02:48.076801,66,734.1799175220419,100.0,0.08504544655866667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,1.0,0.006360959049999999,,,
2026-03-10T12:02:55.826228,67,737.394056199864,2.0,0.0014245707273333474,,,
2026-03-10T12:02:55.826228,67,737.394056199864,3.0,0.0020463696960000017,,,
2026-03-10T12:02:55.826228,67,737.394056199864,4.0,0.00236506872,,,
2026-03-10T12:02:55.826228,67,737.394056199864,5.0,0.003926651292666667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,6.0,0.0056512618260000005,,,
2026-03-10T12:02:55.826228,67,737.394056199864,7.0,0.007529349250000001,,,
2026-03-10T12:02:55.826228,67,737.394056199864,8.0,0.009891065226000001,,,
2026-03-10T12:02:55.826228,67,737.394056199864,9.0,0.012727381226000001,,,
2026-03-10T12:02:55.826228,67,737.394056199864,10.0,0.016086948626000002,,,
2026-03-10T12:02:55.826228,67,737.394056199864,11.0,0.019071600692666668,,,
2026-03-10T12:02:55.826228,67,737.394056199864,12.0,0.022584394359333335,,,
2026-03-10T12:02:55.826228,67,737.394056199864,13.0,0.026043395826,,,
2026-03-10T12:02:55.826228,67,737.394056199864,14.0,0.029951036250000004,,,
2026-03-10T12:02:55.826228,67,737.394056199864,15.0,0.034330654759333334,,,
2026-03-10T12:02:55.826228,67,737.394056199864,16.0,0.038640551026,,,
2026-03-10T12:02:55.826228,67,737.394056199864,17.0,0.042974898292666666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,18.0,0.04864427015933333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,19.0,0.05358337215933333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,20.0,0.05863494875933333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,21.0,0.06420488655933333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,22.0,0.06918800035933333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,23.0,0.074852482026,,,
2026-03-10T12:02:55.826228,67,737.394056199864,24.0,0.08044524075933335,,,
2026-03-10T12:02:55.826228,67,737.394056199864,25.0,0.08575599795933335,,,
2026-03-10T12:02:55.826228,67,737.394056199864,26.0,0.09152154375933334,,,
2026-03-10T12:02:55.826228,67,737.394056199864,27.0,0.09767178529266667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,28.0,0.10260762715933334,,,
2026-03-10T12:02:55.826228,67,737.394056199864,29.0,0.10862583329266667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,30.0,0.11433758689266667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,31.0,0.11931907062600002,,,
2026-03-10T12:02:55.826228,67,737.394056199864,32.0,0.12487107769266667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,33.0,0.13101316889266668,,,
2026-03-10T12:02:55.826228,67,737.394056199864,34.0,0.135940860426,,,
2026-03-10T12:02:55.826228,67,737.394056199864,35.0,0.14128421895933335,,,
2026-03-10T12:02:55.826228,67,737.394056199864,36.0,0.14584025529266667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,37.0,0.14986488989266666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,38.0,0.154494279226,,,
2026-03-10T12:02:55.826228,67,737.394056199864,39.0,0.159433381226,,,
2026-03-10T12:02:55.826228,67,737.394056199864,40.0,0.163497137426,,,
2026-03-10T12:02:55.826228,67,737.394056199864,41.0,0.16752014195933332,,,
2026-03-10T12:02:55.826228,67,737.394056199864,42.0,0.1709872937593333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,43.0,0.17523687755933332,,,
2026-03-10T12:02:55.826228,67,737.394056199864,44.0,0.1787284803593333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,45.0,0.18111978815933333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,46.0,0.18415158825000003,,,
2026-03-10T12:02:55.826228,67,737.394056199864,47.0,0.18723090809266668,,,
2026-03-10T12:02:55.826228,67,737.394056199864,48.0,0.18995800962599999,,,
2026-03-10T12:02:55.826228,67,737.394056199864,49.0,0.19127021329266666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,50.0,0.19201841389266666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,51.0,0.1933729992926667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,52.0,0.19428420655933332,,,
2026-03-10T12:02:55.826228,67,737.394056199864,53.0,0.19515303209266668,,,
2026-03-10T12:02:55.826228,67,737.394056199864,54.0,0.19596480529266666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,55.0,0.195068268626,,,
2026-03-10T12:02:55.826228,67,737.394056199864,56.0,0.19557684942599998,,,
2026-03-10T12:02:55.826228,67,737.394056199864,57.0,0.19479441742599998,,,
2026-03-10T12:02:55.826228,67,737.394056199864,58.0,0.194916672426,,,
2026-03-10T12:02:55.826228,67,737.394056199864,59.0,0.19359305829266668,,,
2026-03-10T12:02:55.826228,67,737.394056199864,60.0,0.19228737489266667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,61.0,0.1906018859593333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,62.0,0.18917720769266666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,63.0,0.18692445555933332,,,
2026-03-10T12:02:55.826228,67,737.394056199864,64.0,0.18461628115933332,,,
2026-03-10T12:02:55.826228,67,737.394056199864,65.0,0.182075007226,,,
2026-03-10T12:02:55.826228,67,737.394056199864,66.0,0.178544282826,,,
2026-03-10T12:02:55.826228,67,737.394056199864,67.0,0.17558408175933332,,,
2026-03-10T12:02:55.826228,67,737.394056199864,68.0,0.172416862226,,,
2026-03-10T12:02:55.826228,67,737.394056199864,69.0,0.1687769233593333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,70.0,0.1650457007593333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,71.0,0.16078307642599998,,,
2026-03-10T12:02:55.826228,67,737.394056199864,72.0,0.15696872042600002,,,
2026-03-10T12:02:55.826228,67,737.394056199864,73.0,0.152479516826,,,
2026-03-10T12:02:55.826228,67,737.394056199864,74.0,0.14767897049266668,,,
2026-03-10T12:02:55.826228,67,737.394056199864,75.0,0.14368856729266666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,76.0,0.13799474442600002,,,
2026-03-10T12:02:55.826228,67,737.394056199864,77.0,0.13394891895933336,,,
2026-03-10T12:02:55.826228,67,737.394056199864,78.0,0.12907338955933334,,,
2026-03-10T12:02:55.826228,67,737.394056199864,79.0,0.12370721009266666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,80.0,0.11823507629266668,,,
2026-03-10T12:02:55.826228,67,737.394056199864,81.0,0.11401646375933334,,,
2026-03-10T12:02:55.826228,67,737.394056199864,82.0,0.10814170349266668,,,
2026-03-10T12:02:55.826228,67,737.394056199864,83.0,0.10299721309266667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,84.0,0.09795215675933334,,,
2026-03-10T12:02:55.826228,67,737.394056199864,85.0,0.09306032669266667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,86.0,0.088911065663,,,
2026-03-10T12:02:55.826228,67,737.394056199864,87.0,0.09063981275,,,
2026-03-10T12:02:55.826228,67,737.394056199864,88.0,0.09180799821666667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,89.0,0.09377513341666667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,90.0,0.09470458888333333,,,
2026-03-10T12:02:55.826228,67,737.394056199864,91.0,0.09677517375,,,
2026-03-10T12:02:55.826228,67,737.394056199864,92.0,0.09817189266066666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,93.0,0.09994073355,,,
2026-03-10T12:02:55.826228,67,737.394056199864,94.0,0.10183148946066667,,,
2026-03-10T12:02:55.826228,67,737.394056199864,95.0,0.10310535952733334,,,
2026-03-10T12:02:55.826228,67,737.394056199864,96.0,0.10520994536066666,,,
2026-03-10T12:02:55.826228,67,737.394056199864,97.0,0.107476544594,,,
2026-03-10T12:02:55.826228,67,737.394056199864,98.0,0.108396208894,,,
2026-03-10T12:02:55.826228,67,737.394056199864,99.0,0.11103925102733334,,,
2026-03-10T12:02:55.826228,67,737.394056199864,100.0,0.112689563994,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,1.0,0.004162056343666666,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,2.0,0.001651190732000014,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,3.0,0.0016356839879999902,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,4.0,0.0026739663840000005,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,5.0,0.0042700815840000005,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,6.0,0.006123198384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,7.0,0.008358435983999999,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,8.0,0.010739082383999999,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,9.0,0.014004017184,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,10.0,0.017187793583999997,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,11.0,0.020584610784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,12.0,0.024328041983999998,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,13.0,0.028489100783999997,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,14.0,0.032809094784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,15.0,0.037286333183999994,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,16.0,0.041956322784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,17.0,0.046675345583999994,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,18.0,0.052841693184000005,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,19.0,0.057834625583999995,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,20.0,0.063632378784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,21.0,0.068386908384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,22.0,0.074722335984,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,23.0,0.08064351758399999,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,24.0,0.08668812758399999,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,25.0,0.091892409984,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,26.0,0.09809764598399999,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,27.0,0.104580173184,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,28.0,0.11037961718400001,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,29.0,0.11639041118400001,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,30.0,0.122262559584,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,31.0,0.127270709184,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,32.0,0.133125949584,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,33.0,0.139036986384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,34.0,0.144007938384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,35.0,0.149054976384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,36.0,0.155050553184,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,37.0,0.15897828158400001,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,38.0,0.16384778558399998,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,39.0,0.16694025878400004,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,40.0,0.173120132784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,41.0,0.17609086838400004,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,42.0,0.17950290278400002,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,43.0,0.182769528384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,44.0,0.185364906384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,45.0,0.18850641278400002,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,46.0,0.190767012384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,47.0,0.193541615184,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,48.0,0.19494836078400002,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,49.0,0.196559693184,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,50.0,0.197863299984,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,51.0,0.198335033184,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,52.0,0.199055313984,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,53.0,0.199540573584,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,54.0,0.19933936838400002,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,55.0,0.19871208158400003,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,56.0,0.19799349158400004,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,57.0,0.19701959078400003,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,58.0,0.194474936784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,59.0,0.193791853584,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,60.0,0.19205878358400003,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,61.0,0.188886842784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,62.0,0.186847737984,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,63.0,0.18365212598400002,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,64.0,0.18016400558400003,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,65.0,0.177727562784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,66.0,0.172776900384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,67.0,0.16887960638400001,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,68.0,0.164647533984,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,69.0,0.161291295984,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,70.0,0.156592562784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,71.0,0.151672334784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,72.0,0.14694993038399998,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,73.0,0.141409178784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,74.0,0.135941131584,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,75.0,0.131541669984,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,76.0,0.126555500784,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,77.0,0.120548088384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,78.0,0.11570394638399999,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,79.0,0.10967624438399999,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,80.0,0.10405771598399999,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,81.0,0.09886865078399999,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,82.0,0.092920416384,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,83.0,0.09111069887833333,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,84.0,0.09322157337833333,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,85.0,0.09399440721166667,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,86.0,0.09576912371166668,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,87.0,0.09702312487833332,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,88.0,0.09850617487833332,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,89.0,0.10057420571166667,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,90.0,0.10237199187833333,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,91.0,0.10334959484266666,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,92.0,0.10504400790933334,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,93.0,0.106476092176,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,94.0,0.10839323724266667,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,95.0,0.10996885990933335,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,96.0,0.11222422764266667,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,97.0,0.113158052176,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,98.0,0.11469902764266666,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,99.0,0.11623340364266667,,,
2026-03-10T12:03:03.176062,68,728.1129361773519,100.0,0.11830398630933335,,,
2026-03-10T12:03:10.561578,69,718.84471982536,1.0,0.0015107999706666646,,,
2026-03-10T12:03:10.561578,69,718.84471982536,2.0,0.0018021261586666786,,,
2026-03-10T12:03:10.561578,69,718.84471982536,3.0,0.0021683035160000056,,,
2026-03-10T12:03:10.561578,69,718.84471982536,4.0,0.0028721373726666665,,,
2026-03-10T12:03:10.561578,69,718.84471982536,5.0,0.004498651007,,,
2026-03-10T12:03:10.561578,69,718.84471982536,6.0,0.006507689239333333,,,
2026-03-10T12:03:10.561578,69,718.84471982536,7.0,0.008645846039333334,,,
2026-03-10T12:03:10.561578,69,718.84471982536,8.0,0.011496721772666666,,,
2026-03-10T12:03:10.561578,69,718.84471982536,9.0,0.014650845706000002,,,
2026-03-10T12:03:10.561578,69,718.84471982536,10.0,0.01810136477266667,,,
2026-03-10T12:03:10.561578,69,718.84471982536,11.0,0.021783174839333338,,,
2026-03-10T12:03:10.561578,69,718.84471982536,12.0,0.025449565506000003,,,
2026-03-10T12:03:10.561578,69,718.84471982536,13.0,0.029537521706999997,,,
2026-03-10T12:03:10.561578,69,718.84471982536,14.0,0.034647775107,,,
2026-03-10T12:03:10.561578,69,718.84471982536,15.0,0.03908202837266667,,,
2026-03-10T12:03:10.561578,69,718.84471982536,16.0,0.044004577106999995,,,
2026-03-10T12:03:10.561578,69,718.84471982536,17.0,0.048945304572666666,,,
2026-03-10T12:03:10.561578,69,718.84471982536,18.0,0.054905759306,,,
2026-03-10T12:03:10.561578,69,718.84471982536,19.0,0.059803988706,,,
2026-03-10T12:03:10.561578,69,718.84471982536,20.0,0.06611223657266667,,,
2026-03-10T12:03:10.561578,69,718.84471982536,21.0,0.07174595270699999,,,
2026-03-10T12:03:10.561578,69,718.84471982536,22.0,0.07805884503933333,,,
2026-03-10T12:03:10.561578,69,718.84471982536,23.0,0.083853243207,,,
2026-03-10T12:03:10.561578,69,718.84471982536,24.0,0.08968335937266667,,,
2026-03-10T12:03:10.561578,69,718.84471982536,25.0,0.09542451597266667,,,
2026-03-10T12:03:10.561578,69,718.84471982536,26.0,0.10172027940699999,,,
2026-03-10T12:03:10.561578,69,718.84471982536,27.0,0.10787139830600001,,,
2026-03-10T12:03:10.561578,69,718.84471982536,28.0,0.114142890707,,,
2026-03-10T12:03:10.561578,69,718.84471982536,29.0,0.11995062000699998,,,
2026-03-10T12:03:10.561578,69,718.84471982536,30.0,0.126234757907,,,
2026-03-10T12:03:10.561578,69,718.84471982536,31.0,0.13175972670699998,,,
2026-03-10T12:03:10.561578,69,718.84471982536,32.0,0.13707745517266667,,,
2026-03-10T12:03:10.561578,69,718.84471982536,33.0,0.142616446306,,,
2026-03-10T12:03:10.561578,69,718.84471982536,34.0,0.148048445207,,,
2026-03-10T12:03:10.561578,69,718.84471982536,35.0,0.15293887797266667,,,
2026-03-10T12:03:10.561578,69,718.84471982536,36.0,0.15857552530600003,,,
2026-03-10T12:03:10.561578,69,718.84471982536,37.0,0.16326096010699997,,,
2026-03-10T12:03:10.561578,69,718.84471982536,38.0,0.16713906320699998,,,
2026-03-10T12:03:10.561578,69,718.84471982536,39.0,0.17132736910600002,,,
